name,handle,org,region,focus,tags,why_watch,blog_url,profile_url,search_url,status,post_count
Linjie Bian,,arXiv cs.CV,Global,"computer vision, multimodal models","paper-author, arxiv, vision, multimodal",从近期 cs.CV 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：Heterogeneity-Adaptive Diffusion Schrodinger Bridge for PET-Guided Whole-Body MRI Translation,https://arxiv.org/search/?query=au%3A%22Linjie%20Bian%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Linjie%20Bian%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Linjie%20Bian%22&searchtype=author,no x handle configured,0
Ming Qi,,arXiv cs.CV,Global,"computer vision, multimodal models","paper-author, arxiv, vision, multimodal",从近期 cs.CV 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：Heterogeneity-Adaptive Diffusion Schrodinger Bridge for PET-Guided Whole-Body MRI Translation,https://arxiv.org/search/?query=au%3A%22Ming%20Qi%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Ming%20Qi%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Ming%20Qi%22&searchtype=author,no x handle configured,0
Xiaosheng Liu,,arXiv cs.CV,Global,"computer vision, multimodal models","paper-author, arxiv, vision, multimodal",从近期 cs.CV 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：Heterogeneity-Adaptive Diffusion Schrodinger Bridge for PET-Guided Whole-Body MRI Translation,https://arxiv.org/search/?query=au%3A%22Xiaosheng%20Liu%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Xiaosheng%20Liu%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Xiaosheng%20Liu%22&searchtype=author,no x handle configured,0
Tongtong Che,,arXiv cs.CV,Global,"computer vision, multimodal models","paper-author, arxiv, vision, multimodal",从近期 cs.CV 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：Heterogeneity-Adaptive Diffusion Schrodinger Bridge for PET-Guided Whole-Body MRI Translation,https://arxiv.org/search/?query=au%3A%22Tongtong%20Che%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Tongtong%20Che%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Tongtong%20Che%22&searchtype=author,no x handle configured,0
Jichang Zhang,,arXiv cs.CV,Global,"computer vision, multimodal models","paper-author, arxiv, vision, multimodal",从近期 cs.CV 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：Heterogeneity-Adaptive Diffusion Schrodinger Bridge for PET-Guided Whole-Body MRI Translation,https://arxiv.org/search/?query=au%3A%22Jichang%20Zhang%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Jichang%20Zhang%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Jichang%20Zhang%22&searchtype=author,no x handle configured,0
Shuyu Li,,arXiv cs.CV,Global,"computer vision, multimodal models","paper-author, arxiv, vision, multimodal",从近期 cs.CV 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：Heterogeneity-Adaptive Diffusion Schrodinger Bridge for PET-Guided Whole-Body MRI Translation,https://arxiv.org/search/?query=au%3A%22Shuyu%20Li%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Shuyu%20Li%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Shuyu%20Li%22&searchtype=author,no x handle configured,0
Shaoli Song,,arXiv cs.CV,Global,"computer vision, multimodal models","paper-author, arxiv, vision, multimodal",从近期 cs.CV 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：Heterogeneity-Adaptive Diffusion Schrodinger Bridge for PET-Guided Whole-Body MRI Translation,https://arxiv.org/search/?query=au%3A%22Shaoli%20Song%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Shaoli%20Song%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Shaoli%20Song%22&searchtype=author,no x handle configured,0
Xiuying Wang,,arXiv cs.CV,Global,"computer vision, multimodal models","paper-author, arxiv, vision, multimodal",从近期 cs.CV 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：Heterogeneity-Adaptive Diffusion Schrodinger Bridge for PET-Guided Whole-Body MRI Translation,https://arxiv.org/search/?query=au%3A%22Xiuying%20Wang%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Xiuying%20Wang%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Xiuying%20Wang%22&searchtype=author,no x handle configured,0
Elaine Ang,,arXiv cs.AI,Global,"AI systems, agents, reasoning","paper-author, arxiv, ai, reasoning",从近期 cs.AI 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：Agentic Data Environments,https://arxiv.org/search/?query=au%3A%22Elaine%20Ang%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Elaine%20Ang%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Elaine%20Ang%22&searchtype=author,no x handle configured,0
Chenxi Huang,,arXiv cs.AI,Global,"AI systems, agents, reasoning","paper-author, arxiv, ai, reasoning",从近期 cs.AI 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：Agentic Data Environments,https://arxiv.org/search/?query=au%3A%22Chenxi%20Huang%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Chenxi%20Huang%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Chenxi%20Huang%22&searchtype=author,no x handle configured,0
Georgios Liargkovas,,arXiv cs.AI,Global,"AI systems, agents, reasoning","paper-author, arxiv, ai, reasoning",从近期 cs.AI 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：Agentic Data Environments,https://arxiv.org/search/?query=au%3A%22Georgios%20Liargkovas%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Georgios%20Liargkovas%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Georgios%20Liargkovas%22&searchtype=author,no x handle configured,0
Jerry Liu,,arXiv cs.AI,Global,"AI systems, agents, reasoning","paper-author, arxiv, ai, reasoning",从近期 cs.AI 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：Agentic Data Environments,https://arxiv.org/search/?query=au%3A%22Jerry%20Liu%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Jerry%20Liu%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Jerry%20Liu%22&searchtype=author,no x handle configured,0
Jinhui Liu,,arXiv cs.AI,Global,"AI systems, agents, reasoning","paper-author, arxiv, ai, reasoning",从近期 cs.AI 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：Agentic Data Environments,https://arxiv.org/search/?query=au%3A%22Jinhui%20Liu%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Jinhui%20Liu%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Jinhui%20Liu%22&searchtype=author,no x handle configured,0
Nikos Pagonas,,arXiv cs.AI,Global,"AI systems, agents, reasoning","paper-author, arxiv, ai, reasoning",从近期 cs.AI 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：Agentic Data Environments,https://arxiv.org/search/?query=au%3A%22Nikos%20Pagonas%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Nikos%20Pagonas%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Nikos%20Pagonas%22&searchtype=author,no x handle configured,0
Charlie Summers,,arXiv cs.AI,Global,"AI systems, agents, reasoning","paper-author, arxiv, ai, reasoning",从近期 cs.AI 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：Agentic Data Environments,https://arxiv.org/search/?query=au%3A%22Charlie%20Summers%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Charlie%20Summers%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Charlie%20Summers%22&searchtype=author,no x handle configured,0
Haonan Wang,,arXiv cs.AI,Global,"AI systems, agents, reasoning","paper-author, arxiv, ai, reasoning",从近期 cs.AI 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：Agentic Data Environments,https://arxiv.org/search/?query=au%3A%22Haonan%20Wang%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Haonan%20Wang%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Haonan%20Wang%22&searchtype=author,no x handle configured,0
Jiakai Xu,,arXiv cs.AI,Global,"AI systems, agents, reasoning","paper-author, arxiv, ai, reasoning",从近期 cs.AI 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：Agentic Data Environments,https://arxiv.org/search/?query=au%3A%22Jiakai%20Xu%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Jiakai%20Xu%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Jiakai%20Xu%22&searchtype=author,no x handle configured,0
Tianle Zhou,,arXiv cs.AI,Global,"AI systems, agents, reasoning","paper-author, arxiv, ai, reasoning",从近期 cs.AI 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：Agentic Data Environments,https://arxiv.org/search/?query=au%3A%22Tianle%20Zhou%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Tianle%20Zhou%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Tianle%20Zhou%22&searchtype=author,no x handle configured,0
Yusen Zhang,,arXiv cs.AI,Global,"AI systems, agents, reasoning","paper-author, arxiv, ai, reasoning",从近期 cs.AI 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：Agentic Data Environments,https://arxiv.org/search/?query=au%3A%22Yusen%20Zhang%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Yusen%20Zhang%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Yusen%20Zhang%22&searchtype=author,no x handle configured,0
Zhou Yu,,arXiv cs.AI,Global,"AI systems, agents, reasoning","paper-author, arxiv, ai, reasoning",从近期 cs.AI 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：Agentic Data Environments,https://arxiv.org/search/?query=au%3A%22Zhou%20Yu%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Zhou%20Yu%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Zhou%20Yu%22&searchtype=author,no x handle configured,0
Zhuo Zhang,,arXiv cs.AI,Global,"AI systems, agents, reasoning","paper-author, arxiv, ai, reasoning",从近期 cs.AI 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：Agentic Data Environments,https://arxiv.org/search/?query=au%3A%22Zhuo%20Zhang%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Zhuo%20Zhang%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Zhuo%20Zhang%22&searchtype=author,no x handle configured,0
Tianyi Peng,,arXiv cs.AI,Global,"AI systems, agents, reasoning","paper-author, arxiv, ai, reasoning",从近期 cs.AI 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：Agentic Data Environments,https://arxiv.org/search/?query=au%3A%22Tianyi%20Peng%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Tianyi%20Peng%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Tianyi%20Peng%22&searchtype=author,no x handle configured,0
Kostis Kaffes,,arXiv cs.AI,Global,"AI systems, agents, reasoning","paper-author, arxiv, ai, reasoning",从近期 cs.AI 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：Agentic Data Environments,https://arxiv.org/search/?query=au%3A%22Kostis%20Kaffes%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Kostis%20Kaffes%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Kostis%20Kaffes%22&searchtype=author,no x handle configured,0
Eugene Wu,,arXiv cs.AI,Global,"AI systems, agents, reasoning","paper-author, arxiv, ai, reasoning",从近期 cs.AI 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：Agentic Data Environments,https://arxiv.org/search/?query=au%3A%22Eugene%20Wu%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Eugene%20Wu%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Eugene%20Wu%22&searchtype=author,no x handle configured,0
Tanay Sodha,,arXiv cs.CV,Global,"computer vision, multimodal models","paper-author, arxiv, vision, multimodal",从近期 cs.CV 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：When Prompts Ignore Structure: Graph-Based Attribute Reasoning for Calibrated VLMs,https://arxiv.org/search/?query=au%3A%22Tanay%20Sodha%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Tanay%20Sodha%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Tanay%20Sodha%22&searchtype=author,no x handle configured,0
Aditya Sharma,,arXiv cs.CV,Global,"computer vision, multimodal models","paper-author, arxiv, vision, multimodal",从近期 cs.CV 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：When Prompts Ignore Structure: Graph-Based Attribute Reasoning for Calibrated VLMs,https://arxiv.org/search/?query=au%3A%22Aditya%20Sharma%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Aditya%20Sharma%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Aditya%20Sharma%22&searchtype=author,no x handle configured,0
Ramya Hebbalaguppe,,arXiv cs.CV,Global,"computer vision, multimodal models","paper-author, arxiv, vision, multimodal",从近期 cs.CV 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：When Prompts Ignore Structure: Graph-Based Attribute Reasoning for Calibrated VLMs,https://arxiv.org/search/?query=au%3A%22Ramya%20Hebbalaguppe%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Ramya%20Hebbalaguppe%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Ramya%20Hebbalaguppe%22&searchtype=author,no x handle configured,0
Vinti Agarwal,,arXiv cs.CV,Global,"computer vision, multimodal models","paper-author, arxiv, vision, multimodal",从近期 cs.CV 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：When Prompts Ignore Structure: Graph-Based Attribute Reasoning for Calibrated VLMs,https://arxiv.org/search/?query=au%3A%22Vinti%20Agarwal%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Vinti%20Agarwal%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Vinti%20Agarwal%22&searchtype=author,no x handle configured,0
Pranav Murthy Yeluripaty,,arXiv cs.CV,Global,"computer vision, multimodal models","paper-author, arxiv, vision, multimodal",从近期 cs.CV 论文作者中自动补充，代表近期活跃研究者；可从其 arXiv 作者页继续追踪相关论文。代表论文：When Prompts Ignore Structure: Graph-Based Attribute Reasoning for Calibrated VLMs,https://arxiv.org/search/?query=au%3A%22Pranav%20Murthy%20Yeluripaty%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Pranav%20Murthy%20Yeluripaty%22&searchtype=author,https://arxiv.org/search/?query=au%3A%22Pranav%20Murthy%20Yeluripaty%22&searchtype=author,no x handle configured,0
